timestamp;total;ASH_COATED_OSMIUM;INTARIAN_PEPPER_ROOT
0;-63.0;0.0;-63.0
100;-119.0;0.0;-119.0
200;-93.5;0.0;-93.5
300;-175.0;0.0;-175.0
400;-263.0;-18.0;-245.0
500;-299.0;9.0;-308.0
600;-448.0;3.0;-451.0
700;-392.0;12.0;-404.0
800;-460.0;0.0;-460.0
900;-352.0;0.0;-352.0
1000;-510.0;6.0;-516.0
1100;-510.0;6.0;-516.0
1200;-342.0;54.0;-396.0
1300;-510.0;6.0;-516.0
1400;-558.0;-42.0;-516.0
1500;-350.0;6.0;-356.0
1600;-430.0;6.0;-436.0
1700;-433.0;3.0;-436.0
1800;-412.0;24.0;-436.0
1900;-436.0;0.0;-436.0
2000;-436.0;0.0;-436.0
2100;-442.0;-6.0;-436.0
2200;-442.0;-6.0;-436.0
2300;-282.0;-6.0;-276.0
2400;-285.0;-9.0;-276.0
2500;-996.0;0.0;-996.0
2600;-347.0;9.0;-356.0
2700;-836.0;0.0;-836.0
2800;-362.0;-6.0;-356.0
2900;25.0;-3.0;28.0
3000;-224.0;0.0;-224.0
3100;-382.0;6.0;-388.0
3200;-382.0;6.0;-388.0
3300;-382.0;6.0;-388.0
3400;-382.0;6.0;-388.0
3500;-336.0;12.0;-348.0
3600;-302.0;6.0;-308.0
3700;-296.0;12.0;-308.0
3800;-355.5;-47.5;-308.0
3900;-317.0;-9.0;-308.0
4000;-295.0;13.0;-308.0
4100;-354.0;-46.0;-308.0
4200;-326.0;-18.0;-308.0
4300;-312.0;-4.0;-308.0
4400;-326.0;-18.0;-308.0
4500;-300.0;-32.0;-268.0
4600;-260.0;-32.0;-228.0
4700;-246.0;-18.0;-228.0
4800;-425.0;3.0;-428.0
4900;-246.0;-18.0;-228.0
5000;-806.0;-18.0;-788.0
5100;-225.0;3.0;-228.0
5200;-785.0;3.0;-788.0
5300;-232.0;-4.0;-228.0
5400;-267.0;-39.0;-228.0
5500;-107.0;-39.0;-68.0
5600;-166.0;-18.0;-148.0
5700;-166.0;-18.0;-148.0
5800;-166.0;-18.0;-148.0
5900;-180.0;-32.0;-148.0
6000;-286.0;-18.0;-268.0
6100;-293.0;-25.0;-268.0
6200;-166.0;-18.0;-148.0
6300;-145.0;3.0;-148.0
6400;-286.0;-18.0;-268.0
6500;-1040646.0;-18.0;-1040628.0
6600;-646.0;-18.0;-628.0
6700;-79.0;-11.0;-68.0
6800;-86.0;-18.0;-68.0
6900;20.0;-32.0;52.0
7000;-86.0;-18.0;-68.0
7100;-79.0;-11.0;-68.0
7200;-132.0;-64.0;-68.0
7300;-92.0;-24.0;-68.0
7400;-92.0;-24.0;-68.0
7500;-180.0;-152.0;-28.0
7600;84.0;72.0;12.0
7700;-12.0;-24.0;12.0
7800;-116.0;-8.0;-108.0
7900;-124.0;-136.0;12.0
8000;108.0;-24.0;132.0
8100;20.0;8.0;12.0
8200;28.0;16.0;12.0
8300;4.0;-8.0;12.0
8400;4.0;-8.0;12.0
8500;28.0;-24.0;52.0
8600;68.0;-24.0;92.0
8700;188.0;-24.0;212.0
8800;196.0;-16.0;212.0
8900;148.0;56.0;92.0
9000;-60.0;-152.0;92.0
9100;16.0;-76.0;92.0
9200;216.0;4.0;212.0
9300;76.0;-16.0;92.0
9400;336.0;84.0;252.0
9500;16.0;4.0;12.0
9600;176.0;4.0;172.0
9700;166.0;-6.0;172.0
