timestamp;total;ASH_COATED_OSMIUM;INTARIAN_PEPPER_ROOT
294900;23906.0;1260.0;22646.0
295000;23756.0;1110.0;22646.0
295100;23471.0;1185.0;22286.0
295200;24051.0;1285.0;22766.0
295300;23871.0;1185.0;22686.0
295400;23921.0;1235.0;22686.0
295500;23801.0;1235.0;22566.0
295600;24240.0;1135.0;23105.0
295700;24240.0;1135.0;23105.0
295800;23838.5;1135.0;22703.5
295900;23825.0;1085.0;22740.0
296000;24275.0;1535.0;22740.0
296100;23875.0;1135.0;22740.0
296200;24050.0;1310.0;22740.0
296300;23911.5;1135.0;22776.5
296400;23561.5;785.0;22776.5
296500;24136.5;1360.0;22776.5
296600;24011.5;1235.0;22776.5
296700;23961.5;1185.0;22776.5
296800;23561.5;785.0;22776.5
296900;23998.0;1185.0;22813.0
297000;24123.0;1310.0;22813.0
297100;23998.0;1185.0;22813.0
297200;24084.5;1235.0;22849.5
297300;23876.0;1185.0;22691.0
297400;23896.0;1085.0;22811.0
297500;24196.0;1185.0;23011.0
297600;24006.0;1185.0;22821.0
297700;24120.0;1185.0;22935.0
297800;24120.0;1185.0;22935.0
297900;24094.0;1235.0;22859.0
298000;24425.0;1110.0;23315.0
298100;23496.0;985.0;22511.0
298200;24407.0;1185.0;23222.0
298300;23503.0;914.0;22589.0
298400;24256.0;1199.0;23057.0
298500;24139.0;1199.0;22940.0
298600;24107.5;1284.5;22823.0
298700;24022.0;1199.0;22823.0
298800;24139.0;1199.0;22940.0
298900;24100.0;1199.0;22901.0
299000;24529.0;1199.0;23330.0
299100;24128.5;1227.5;22901.0
299200;24160.0;1142.0;23018.0
299300;24043.0;1142.0;22901.0
299400;24191.5;1056.5;23135.0
299500;24277.0;1142.0;23135.0
299600;23986.0;1085.0;22901.0
299700;24160.0;1142.0;23018.0
299800;23617.0;1028.0;22589.0
299900;24163.0;1028.0;23135.0
300000;24085.0;1028.0;23057.0
300100;24085.0;1028.0;23057.0
300200;24124.0;1028.0;23096.0
300300;24124.0;1028.0;23096.0
300400;24124.0;1028.0;23096.0
300500;23950.0;971.0;22979.0
300600;23950.0;971.0;22979.0
300700;23953.0;857.0;23096.0
300800;24010.0;914.0;23096.0
300900;24134.5;999.5;23135.0
301000;24517.0;914.0;23603.0
301100;24106.0;971.0;23135.0
301200;24622.0;1370.0;23252.0
301300;23806.0;749.0;23057.0
301400;23992.0;818.0;23174.0
301500;23888.5;714.5;23174.0
301600;23992.0;818.0;23174.0
301700;23992.0;818.0;23174.0
301800;23992.0;818.0;23174.0
301900;24109.0;818.0;23291.0
302000;-780146.0;197.0;-780343.0
302100;23962.0;749.0;23213.0
302200;24070.0;818.0;23252.0
302300;24760.0;1508.0;23252.0
