timestamp;total;ASH_COATED_OSMIUM;INTARIAN_PEPPER_ROOT
0;-58.5;0.0;-58.5
100;-101.0;0.0;-101.0
200;-211.0;0.0;-211.0
300;-31.0;0.0;-31.0
400;-465.0;0.0;-465.0
500;-438.0;0.0;-438.0
600;-369.0;0.0;-369.0
700;-489.0;0.0;-489.0
800;-569.0;0.0;-569.0
900;-509.0;-20.0;-489.0
1000;-477.0;12.0;-489.0
1100;-265.0;24.0;-289.0
1200;-441.0;88.0;-529.0
1300;-373.0;36.0;-409.0
1400;-385.0;24.0;-409.0
1500;-377.0;32.0;-409.0
1600;-521.0;-32.0;-489.0
1700;-357.0;52.0;-409.0
1800;-377.0;32.0;-409.0
1900;-257.0;32.0;-289.0
2000;-429.0;20.0;-449.0
2100;-217.0;32.0;-249.0
2200;-417.0;32.0;-449.0
2300;-389.0;60.0;-449.0
2400;-301.0;28.0;-329.0
2500;-301.0;28.0;-329.0
2600;-369.0;40.0;-409.0
2700;-161.0;48.0;-209.0
2800;-289.0;40.0;-329.0
2900;-289.0;40.0;-329.0
3000;-257.0;32.0;-289.0
3100;-121.0;48.0;-169.0
3200;-233.0;56.0;-289.0
3300;-201.0;48.0;-249.0
3400;-201.0;48.0;-249.0
3500;-93.0;36.0;-129.0
3600;-201.0;48.0;-249.0
3700;-217.0;32.0;-249.0
3800;-89.0;40.0;-129.0
3900;-209.0;40.0;-249.0
4000;188.5;48.0;140.5
4100;-509.0;44.0;-553.0
4200;-192.0;52.0;-244.0
4300;300.0;64.0;236.0
4400;-260.0;64.0;-324.0
4500;-148.0;56.0;-204.0
4600;-136.0;68.0;-204.0
4700;36.0;120.0;-84.0
4800;-180.0;24.0;-204.0
4900;-228.0;56.0;-284.0
5000;-108.0;56.0;-164.0
5100;-228.0;56.0;-284.0
5200;-440.0;44.0;-484.0
5300;-52.0;72.0;-124.0
5400;-80.0;44.0;-124.0
5500;-196.0;48.0;-244.0
5600;-140.0;-16.0;-124.0
5700;-76.0;48.0;-124.0
5800;-496.0;68.0;-564.0
5900;-64.0;60.0;-124.0
6000;-140.0;24.0;-164.0
6100;12.0;56.0;-44.0
6200;12.0;56.0;-44.0
6300;4.0;48.0;-44.0
6400;4.0;48.0;-44.0
6500;-84.0;-40.0;-44.0
6600;-76.0;48.0;-124.0
6700;444.0;48.0;396.0
6800;4.0;48.0;-44.0
6900;8.0;52.0;-44.0
7000;36.0;40.0;-4.0
7100;76.0;40.0;36.0
7200;72.0;36.0;36.0
7300;84.0;48.0;36.0
7400;164.0;48.0;116.0
7500;532.0;56.0;476.0
7600;100.0;64.0;36.0
7700;80.0;44.0;36.0
7800;120.0;84.0;36.0
7900;84.0;48.0;36.0
8000;627.0;71.0;556.0
8100;58.0;62.0;-4.0
8200;177.0;61.0;116.0
8300;180.0;64.0;116.0
8400;178.0;62.0;116.0
8500;178.0;62.0;116.0
8600;296.0;60.0;236.0
8700;178.0;62.0;116.0
8800;178.0;62.0;116.0
8900;184.0;68.0;116.0
9000;-260.0;64.0;-324.0
9100;261.0;65.0;196.0
9200;340.0;64.0;276.0
9300;260.0;64.0;196.0
9400;-181.0;63.0;-244.0
9500;142.0;66.0;76.0
9600;182.0;66.0;116.0
9700;264.0;68.0;196.0
9800;264.0;68.0;196.0
9900;704.0;68.0;636.0
10000;301.0;65.0;236.0
10100;344.0;68.0;276.0
10200;344.0;68.0;276.0
10300;426.0;70.0;356.0
10400;472.0;76.0;396.0
10500;660.5;72.0;588.5
10600;334.0;73.0;261.0
10700;327.0;66.0;261.0
10800;449.0;68.0;381.0
10900;453.0;72.0;381.0
11000;371.0;70.0;301.0
11100;411.0;70.0;341.0
11200;411.0;70.0;341.0
11300;49.0;68.0;-19.0
11400;489.0;68.0;421.0
11500;413.0;72.0;341.0
11600;388.5;47.5;341.0
11700;375.0;34.0;341.0
11800;399.0;58.0;341.0
11900;519.0;58.0;461.0
12000;443.5;62.5;381.0
12100;477.5;56.5;421.0
12200;479.0;58.0;421.0
12300;479.0;58.0;421.0
12400;350.0;49.0;301.0
12500;914.5;53.5;861.0
12600;474.5;53.5;421.0
12700;919.0;58.0;861.0
12800;476.0;55.0;421.0
12900;420.0;79.0;341.0
13000;516.0;55.0;461.0
13100;537.5;36.5;501.0
13200;635.0;54.0;581.0
13300;550.0;49.0;501.0
13400;435.0;54.0;381.0
13500;550.0;49.0;501.0
13600;550.0;49.0;501.0
13700;550.0;49.0;501.0
13800;557.5;56.5;501.0
13900;470.0;49.0;421.0
14000;670.0;49.0;621.0
14100;620.0;39.0;581.0
14200;630.0;49.0;581.0
14300;630.0;49.0;581.0
14400;590.0;49.0;541.0
14500;710.0;9.0;701.0
14600;625.0;44.0;581.0
14700;235.0;94.0;141.0
14800;635.0;54.0;581.0
14900;762.5;61.5;701.0
15000;675.0;54.0;621.0
15100;715.0;54.0;661.0
15200;720.0;59.0;661.0
15300;287.5;66.5;221.0
15400;720.0;59.0;661.0
15500;720.0;59.0;661.0
15600;725.0;64.0;661.0
15700;725.0;64.0;661.0
15800;725.0;64.0;661.0
15900;732.5;71.5;661.0
16000;675.0;54.0;621.0
16100;805.0;64.0;741.0
16200;685.0;64.0;621.0
16300;805.0;64.0;741.0
16400;690.0;69.0;621.0
16500;805.0;64.0;741.0
16600;802.5;61.5;741.0
16700;1240.0;59.0;1181.0
16800;800.0;59.0;741.0
